order_id,customer_id,order_date,order_status,order_source,device_type,zip,sales_employee_id,comment
40295,61240,2012-12-31,delivered,organic_search,mobile,28215,EMP0118,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40296,61243,2013-01-01,delivered,email_campaign,tablet,28216,EMP0065,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
40297,61267,2012-12-30,delivered,paid_search,desktop,28226,EMP0131,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
40298,51382,2013-01-01,delivered,referral,mobile,28311,EMP0043,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40300,51389,2012-12-29,delivered,paid_search,desktop,28314,EMP0050,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40301,51450,2012-12-31,shipped,paid_search,mobile,28333,EMP0199,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
40302,51451,2012-12-31,delivered,referral,mobile,28333,EMP0137,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40303,51468,2012-12-30,delivered,email_campaign,desktop,28338,EMP0036,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
40304,51565,2012-12-28,delivered,email_campaign,tablet,28365,EMP0023,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40305,51565,2012-12-31,delivered,social_media,mobile,28365,EMP0074,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
40307,51605,2012-12-30,cancelled,paid_search,desktop,28374,EMP0050,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40308,51657,2012-12-30,delivered,organic_search,desktop,28387,EMP0055,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40312,52083,2013-01-01,returned,organic_search,mobile,28540,EMP0125,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40314,52164,2012-12-29,delivered,email_campaign,mobile,28562,EMP0012,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40315,52181,2012-12-30,delivered,referral,mobile,28570,EMP0083,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40316,52226,2012-12-30,delivered,social_media,desktop,28580,EMP0032,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40318,60620,2012-12-31,delivered,email_campaign,mobile,28602,EMP0152,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
40319,60644,2013-01-01,delivered,organic_search,desktop,28612,EMP0086,Khách hàng đánh giá mức độ hài lòng ở mức khá.
40320,72526,2013-01-01,cancelled,organic_search,mobile,28740,EMP0195,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40321,72523,2012-12-30,delivered,paid_search,desktop,28740,EMP0155,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40322,62194,2012-12-31,cancelled,direct,desktop,29072,EMP0189,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40323,62194,2013-01-01,delivered,direct,desktop,29072,EMP0019,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
40325,62434,2012-12-31,delivered,email_campaign,tablet,29172,EMP0051,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40327,62928,2012-12-31,delivered,email_campaign,desktop,29464,EMP0064,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40331,63187,2012-12-29,delivered,email_campaign,desktop,29565,EMP0130,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40332,63231,2012-12-30,delivered,paid_search,mobile,29575,EMP0164,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40333,63415,2012-12-29,cancelled,email_campaign,desktop,29627,EMP0128,Khách hàng đánh giá mức độ hài lòng ở mức khá.
40334,63567,2012-12-30,cancelled,referral,desktop,29672,EMP0139,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40335,63597,2013-01-01,delivered,direct,desktop,29681,EMP0196,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40337,63648,2012-12-31,delivered,paid_search,mobile,29692,EMP0196,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40339,63656,2012-12-28,delivered,referral,desktop,29693,EMP0064,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
40342,63776,2012-12-31,delivered,referral,mobile,29730,EMP0001,Khách hàng đánh giá mức độ hài lòng ở mức khá.
40347,53792,2013-01-01,delivered,referral,desktop,30005,EMP0089,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40348,53815,2012-12-29,delivered,paid_search,desktop,30011,EMP0026,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40350,53857,2012-12-29,cancelled,organic_search,tablet,30019,EMP0139,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
40351,53917,2012-12-30,delivered,social_media,desktop,30038,EMP0087,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40352,53931,2012-12-28,delivered,paid_search,mobile,30041,EMP0002,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40354,53933,2012-12-30,delivered,paid_search,mobile,30043,EMP0093,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40355,54041,2013-01-01,delivered,social_media,mobile,30076,EMP0168,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
40356,54061,2012-12-30,delivered,referral,desktop,30080,EMP0119,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40357,54162,2012-12-29,delivered,paid_search,mobile,30106,EMP0132,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40358,54236,2013-01-01,delivered,social_media,desktop,30122,EMP0080,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40359,54283,2012-12-30,delivered,email_campaign,mobile,30135,EMP0111,"Quá trình hỗ trợ diễn ra bình thường, đúng quy trình."
40360,54287,2013-01-01,created,paid_search,mobile,30135,EMP0165,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
40361,54289,2012-12-31,delivered,organic_search,mobile,30137,EMP0126,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40365,54516,2013-01-01,delivered,direct,desktop,30218,EMP0189,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
40366,54515,2013-01-01,delivered,social_media,mobile,30218,EMP0005,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40367,54518,2012-12-30,delivered,organic_search,tablet,30220,EMP0143,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40369,54629,2012-12-30,delivered,social_media,desktop,30263,EMP0195,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40371,54629,2013-01-01,delivered,social_media,mobile,30263,EMP0026,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40372,54646,2012-12-30,delivered,social_media,mobile,30269,EMP0006,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40373,54734,2012-12-28,cancelled,organic_search,mobile,30295,EMP0123,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40374,54733,2012-12-29,delivered,organic_search,mobile,30295,EMP0044,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40375,54797,2012-12-29,delivered,paid_search,desktop,30506,EMP0058,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40376,54813,2013-01-01,delivered,paid_search,desktop,30512,EMP0081,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
40377,54873,2012-12-31,delivered,organic_search,tablet,30529,EMP0046,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40378,54893,2012-12-29,delivered,direct,mobile,30534,EMP0102,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40379,54915,2012-12-28,delivered,paid_search,mobile,30540,EMP0170,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
40380,54923,2013-01-01,returned,paid_search,tablet,30542,EMP0048,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
40381,54951,2012-12-29,cancelled,direct,desktop,30549,EMP0114,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40382,55003,2012-12-29,delivered,social_media,desktop,30567,EMP0155,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
40383,55003,2012-12-31,delivered,referral,desktop,30567,EMP0020,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40385,55220,2013-01-01,delivered,social_media,desktop,30680,EMP0198,Khách hàng mong muốn nhân viên tư vấn chi tiết hơn.
40386,72580,2013-01-01,delivered,referral,desktop,30736,EMP0115,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
40388,61598,2012-12-28,delivered,social_media,mobile,30814,EMP0163,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40389,55539,2013-01-01,delivered,email_campaign,desktop,31064,EMP0076,Khách hàng không có thêm phản hồi về chất lượng hỗ trợ.
40393,55680,2012-12-29,delivered,organic_search,desktop,31210,EMP0176,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40394,61816,2013-01-01,delivered,social_media,mobile,31328,EMP0195,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40395,61853,2012-12-31,delivered,paid_search,mobile,31406,EMP0196,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40396,61855,2012-12-29,delivered,paid_search,mobile,31406,EMP0121,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40398,61910,2012-12-28,delivered,social_media,mobile,31513,EMP0180,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40399,61940,2012-12-28,delivered,direct,mobile,31523,EMP0109,"Phản hồi thắc mắc đầy đủ, hỗ trợ xuyên suốt quá trình đặt hàng."
40401,61940,2012-12-31,delivered,email_campaign,mobile,31523,EMP0068,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40402,61939,2013-01-01,delivered,organic_search,mobile,31523,EMP0132,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
40403,61944,2012-12-31,delivered,social_media,tablet,31525,EMP0167,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40404,47951,2012-12-31,delivered,email_campaign,mobile,31721,EMP0149,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40407,20852,2012-12-30,delivered,email_campaign,desktop,32009,EMP0066,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40408,20849,2012-12-30,delivered,direct,tablet,32009,EMP0144,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40409,20860,2012-12-29,delivered,referral,tablet,32024,EMP0135,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40410,20888,2012-12-31,delivered,email_campaign,mobile,32038,EMP0083,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
40411,20888,2012-12-31,cancelled,paid_search,mobile,32038,EMP0009,"Nhân viên giao tiếp tốt, xử lý yêu cầu đúng hẹn và tận tâm."
40412,21080,2012-12-28,returned,social_media,mobile,32095,EMP0017,Khách hàng đánh giá mức độ hài lòng ở mức khá.
40413,21176,2012-12-29,cancelled,social_media,desktop,32127,EMP0113,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40414,21173,2012-12-28,cancelled,organic_search,desktop,32127,EMP0140,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40415,21178,2013-01-01,delivered,organic_search,tablet,32128,EMP0185,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
40416,21297,2012-12-30,delivered,social_media,mobile,32164,EMP0173,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40417,21295,2013-01-01,delivered,social_media,mobile,32164,EMP0120,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40418,21321,2013-01-01,delivered,organic_search,desktop,32174,EMP0011,"Dịch vụ đáp ứng yêu cầu cơ bản, chưa phát sinh vấn đề đáng kể."
40419,21333,2012-12-28,delivered,referral,tablet,32177,EMP0141,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
40420,21334,2012-12-28,delivered,paid_search,desktop,32177,EMP0159,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40422,21498,2012-12-30,delivered,organic_search,mobile,32223,EMP0026,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40423,21585,2013-01-01,returned,organic_search,tablet,32250,EMP0063,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40425,21677,2012-12-28,delivered,referral,desktop,32308,EMP0159,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40426,21845,2012-12-31,delivered,organic_search,mobile,32355,EMP0022,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40427,23335,2012-12-29,delivered,email_campaign,desktop,32444,EMP0134,"Chăm sóc khách hàng tốt, thời gian phản hồi ngắn."
40428,23372,2012-12-28,delivered,organic_search,mobile,32456,EMP0148,"Khách hàng đánh giá nhân viên hỗ trợ rất nhiệt tình, phản hồi nhanh và giải quyết vấn đề hiệu quả."
40430,23441,2013-01-01,cancelled,referral,mobile,32505,EMP0010,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40431,23441,2013-01-01,delivered,social_media,desktop,32505,EMP0083,"Dịch vụ ổn định, nhân viên luôn sẵn sàng hỗ trợ khi cần."
40432,23441,2012-12-28,delivered,organic_search,mobile,32505,EMP0163,"Hỗ trợ nhanh chóng, tư vấn rõ ràng, khách hàng hài lòng với trải nghiệm."
40433,23442,2012-12-30,delivered,social_media,tablet,32505,EMP0026,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40434,23447,2012-12-31,cancelled,organic_search,mobile,32506,EMP0071,Khách hàng đánh giá mức độ hài lòng ở mức khá.
40435,23530,2013-01-01,delivered,referral,desktop,32539,EMP0037,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40436,23530,2012-12-31,delivered,social_media,desktop,32539,EMP0136,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40437,23530,2013-01-01,delivered,social_media,mobile,32539,EMP0133,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40439,23532,2012-12-30,delivered,organic_search,desktop,32539,EMP0172,"Giải quyết khiếu nại nhanh, khách hàng hài lòng với kết quả."
40440,23551,2012-12-28,delivered,organic_search,desktop,32547,EMP0126,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40444,22024,2013-01-01,cancelled,organic_search,desktop,32653,EMP0115,"Dịch vụ chăm sóc khách hàng chuyên nghiệp, thái độ thân thiện và lịch sự."
40446,22204,2012-12-30,shipped,referral,desktop,32724,EMP0092,Khách hàng đánh giá cao sự chủ động và trách nhiệm của bộ phận hỗ trợ.
40447,22207,2012-12-28,delivered,social_media,desktop,32724,EMP0195,"Tư vấn chi tiết, thái độ chuyên nghiệp và thân thiện."
